file,section,pattern_matched,match_text,context
1534504_10K_2015_0001534504-16-000118.json,item_7,(?i)supply\s+agreement,supply agreement,"fining process. At that time the feedstocks were drawn out of the storage tanks and purchased by us. These purchases and sales were settled monthly at the daily market prices related to those feedstocks. These transactions were considered to be made in the contemplation of each other and, accordingly, did not result in the recognition of a sale when title passed from the refinery to the counterparty. Inventory remained at cost and the net cash receipts resulted in a liability. The Statoil crude supply agreement with our Delaware City refinery terminated effective December 31, 2015, at which time we began to purchase from Statoil the feedstocks owned by them at that date that had been purchased on our behalf. The Statoil crude supply agreement with Paulsboro terminated effective March 31, 2013, at which time we began to purchase from Statoil the feedstocks owned by them at that date that had been purchased on our behalf. Inventory Inventories are carried at the lower of cost or market. The cost of crud"
1534504_10K_2015_0001534504-16-000118.json,item_7,(?i)supply\s+agreement,supply agreement,"ed to be made in the contemplation of each other and, accordingly, did not result in the recognition of a sale when title passed from the refinery to the counterparty. Inventory remained at cost and the net cash receipts resulted in a liability. The Statoil crude supply agreement with our Delaware City refinery terminated effective December 31, 2015, at which time we began to purchase from Statoil the feedstocks owned by them at that date that had been purchased on our behalf. The Statoil crude supply agreement with Paulsboro terminated effective March 31, 2013, at which time we began to purchase from Statoil the feedstocks owned by them at that date that had been purchased on our behalf. Inventory Inventories are carried at the lower of cost or market. The cost of crude oil, feedstocks, blendstocks and refined products is determined under the LIFO method using the dollar value LIFO method with increments valued based on average cost during the year. The cost of supplies and other inventories is deter"
1534504_10K_2015_0001534504-16-000118.json,item_7,(?i)supply\s+agreement,supply agreement,"had been purchased on our behalf. Inventory Inventories are carried at the lower of cost or market. The cost of crude oil, feedstocks, blendstocks and refined products is determined under the LIFO method using the dollar value LIFO method with increments valued based on average cost during the year. The cost of supplies and other inventories is determined principally on the weighted average cost method. Our Delaware City refinery acquired a portion of its crude oil from Statoil under our crude supply agreement whereby we took title to the crude oil as it was delivered to our processing units. We had risk of loss while the Statoil inventory was in our storage tanks. We were obligated to purchase all of the crude oil held by Statoil on our behalf upon termination of the agreements. As a result of the purchase obligations, we recorded the inventory of crude oil and feedstocks in the refinery’s storage facilities. The purchase obligations contained derivatives that changed in value based on changes in co"
1534504_10K_2016_0001534504-17-000017.json,item_7,(?i)supply\s+agreement,supply agreement,"Delaware City refinery. We currently fully source our own crude oil needs for our Toledo refinery. Prior to July 31, 2014, we had a crude oil acquisition agreement with a third party that expired on July 31, 2014. In connection with the Chalmette Acquisition we entered into a contract with PDVSA for the supply of 40,000 to 60,000 bpd of crude oil that can be processed at any of our East or Gulf Coast refineries. In connection with the closing of the Torrance Acquisition, we entered into a crude supply agreement with ExxonMobil for approximately 60,000 bpd of crude oil that can be processed at our Torrance refinery. Tax Receivable Agreement In connection with our initial public offering, we entered into a tax receivable agreement pursuant to which we are required to pay the members of PBF LLC, who exchange their units for PBF Energy Class A common stock or whose units we purchase, approximately 85% of the cash savings in income taxes that we realize as a result of the increase in the tax basis of our i"
1534504_10K_2016_0001534504-17-000017.json,item_7,(?i)supply\s+agreement,supply agreement,"management. Our intention is to trade only with recognized creditworthy third parties. In addition, receivable balances are monitored on an ongoing basis. We also limit the risk of bad debts by obtaining security such as guarantees or letters of credit. Other Factors We currently source our crude oil for the Paulsboro, Delaware City, Toledo, Chalmette and Torrance refineries on a global basis through a combination of market purchases and short-term purchase contracts, and through our crude oil supply agreements with Saudi Aramco, PDVSA and ExxonMobil. We have been purchasing up to approximately 100,000 bpd of crude oil from Saudi Aramco that is processed at Paulsboro. We have a contract with PDVSA for the supply of 40,000 to 60,000 bpd of crude oil that can be processed at any of our East or Gulf Coast refineries. Additionally, we have a supply agreement with ExxonMobil for approximately 60,000 bpd of crude oil that can be processed at our Torrance refinery. We believe purchases based on market prici"
1534504_10K_2016_0001534504-17-000017.json,item_7,(?i)supply\s+agreement,supply agreement,"tte and Torrance refineries on a global basis through a combination of market purchases and short-term purchase contracts, and through our crude oil supply agreements with Saudi Aramco, PDVSA and ExxonMobil. We have been purchasing up to approximately 100,000 bpd of crude oil from Saudi Aramco that is processed at Paulsboro. We have a contract with PDVSA for the supply of 40,000 to 60,000 bpd of crude oil that can be processed at any of our East or Gulf Coast refineries. Additionally, we have a supply agreement with ExxonMobil for approximately 60,000 bpd of crude oil that can be processed at our Torrance refinery. We believe purchases based on market pricing has given us flexibility in obtaining crude oil at lower prices and on a more accurate “as needed” basis. Since our Paulsboro and Delaware City refineries access their crude slates from the Delaware River via ship or barge and through our rail facilities at Delaware City, these refineries have the flexibility to purchase crude oils from the Mid-C"
1534504_10K_2016_0001534504-17-000017.json,item_7,(?i)supply\s+agreement,supply agreement,"als catalyst, which we are obligated to return or repurchase at fair market value on the lease termination dates. Interest Expense, net- Interest expense totaled $106.2 million for the year ended December 31, 2015, compared to $98.8 million for the year ended December 31, 2014, an increase of $7.4 million. This increase is mainly attributable to higher interest costs associated with the issuance of the PBFX Senior Notes in May 2015, partially offset by the termination of our crude and feedstock supply agreement with MSCG, effective July 31, 2014. Interest expense includes interest on long-term debt including the Senior Secured Notes, the PBFX Senior Notes and credit facilities, costs related to the sale and leaseback of our precious metals catalyst, interest expense incurred in connection with our crude and feedstock supply agreement with Statoil up to its expiration on December 31, 2015, financing costs associated with the Inventory Intermediation Agreements with J. Aron, letter of credit fees associ"
1534504_10K_2016_0001534504-17-000017.json,item_7,(?i)supply\s+agreement,supply agreement,"ly attributable to higher interest costs associated with the issuance of the PBFX Senior Notes in May 2015, partially offset by the termination of our crude and feedstock supply agreement with MSCG, effective July 31, 2014. Interest expense includes interest on long-term debt including the Senior Secured Notes, the PBFX Senior Notes and credit facilities, costs related to the sale and leaseback of our precious metals catalyst, interest expense incurred in connection with our crude and feedstock supply agreement with Statoil up to its expiration on December 31, 2015, financing costs associated with the Inventory Intermediation Agreements with J. Aron, letter of credit fees associated with the purchase of certain crude oils, and the amortization of deferred financing costs. Income Tax Expense- PBF LLC is organized as a limited liability company and PBFX is a master limited partnership, both of which are treated as ""flow-through"" entities for federal income tax purposes and therefore are not subject to i"
1534504_10K_2016_0001534504-17-000017.json,item_7,(?i)supply\s+agreement,Supply Agreement,"hares under the Repurchase Program, and repurchases may be suspended or discontinued at any time without prior notice. Working Capital Working capital for PBF Energy at December 31, 2016 was $1,350.7 million, consisting of $3,407.3 million in total current assets and $2,056.5 million in total current liabilities. Working capital at December 31, 2015 was $1,526.5 million, consisting of $3,022.0 million in total current assets and $1,495.5 million in total current liabilities. Crude and Feedstock Supply Agreements We have acquired crude oil for our Paulsboro and Delaware City refineries under supply agreements whereby Statoil generally purchased the crude oil requirements for each refinery on our behalf and under our direction. Our agreements with Statoil for Paulsboro and Delaware City were terminated effective March 31, 2013 and December 31, 2015, respectively, at which time we began to source Paulsboro’s and Delaware City's crude oil and feedstocks independently. Additionally, for our purchases of cr"
1534504_10K_2016_0001534504-17-000017.json,item_7,(?i)supply\s+agreement,supply agreement,"ithout prior notice. Working Capital Working capital for PBF Energy at December 31, 2016 was $1,350.7 million, consisting of $3,407.3 million in total current assets and $2,056.5 million in total current liabilities. Working capital at December 31, 2015 was $1,526.5 million, consisting of $3,022.0 million in total current assets and $1,495.5 million in total current liabilities. Crude and Feedstock Supply Agreements We have acquired crude oil for our Paulsboro and Delaware City refineries under supply agreements whereby Statoil generally purchased the crude oil requirements for each refinery on our behalf and under our direction. Our agreements with Statoil for Paulsboro and Delaware City were terminated effective March 31, 2013 and December 31, 2015, respectively, at which time we began to source Paulsboro’s and Delaware City's crude oil and feedstocks independently. Additionally, for our purchases of crude oil under our agreement with Saudi Aramco, similar to our purchases of other foreign waterborn"
1534504_10K_2016_0001534504-17-000017.json,item_7,(?i)supply\s+agreement,supply agreement,"nd Delaware City were terminated effective March 31, 2013 and December 31, 2015, respectively, at which time we began to source Paulsboro’s and Delaware City's crude oil and feedstocks independently. Additionally, for our purchases of crude oil under our agreement with Saudi Aramco, similar to our purchases of other foreign waterborne crudes, we posted letters of credit and arranged for shipment. We paid for the crude when we were invoiced and the letters of credit were lifted. We had a similar supply agreement with MSCG, which was terminated effective July 31, 2014, to supply the crude oil requirements for our Toledo refinery, under which we took title to MSCG’s crude oil at certain interstate pipeline delivery locations. Payment for the crude oil under the Toledo supply agreement was due three days after it was processed by us or sold to third parties. We did not have to post letters of credit for these purchases and the Toledo supply agreement allowed us to price and pay for our crude oil as it was"
1534504_10K_2016_0001534504-17-000017.json,item_7,(?i)supply\s+agreement,supply agreement,"Aramco, similar to our purchases of other foreign waterborne crudes, we posted letters of credit and arranged for shipment. We paid for the crude when we were invoiced and the letters of credit were lifted. We had a similar supply agreement with MSCG, which was terminated effective July 31, 2014, to supply the crude oil requirements for our Toledo refinery, under which we took title to MSCG’s crude oil at certain interstate pipeline delivery locations. Payment for the crude oil under the Toledo supply agreement was due three days after it was processed by us or sold to third parties. We did not have to post letters of credit for these purchases and the Toledo supply agreement allowed us to price and pay for our crude oil as it was processed, which reduced the time we were exposed to market fluctuations. We recorded an accrued liability at each period-end for the amount we owed MSCG for the crude oil that we owned but had not processed. Subsequent to the term of the MSCG supply agreement, we have sourc"
1534504_10K_2016_0001534504-17-000017.json,item_7,(?i)supply\s+agreement,supply agreement,"and the letters of credit were lifted. We had a similar supply agreement with MSCG, which was terminated effective July 31, 2014, to supply the crude oil requirements for our Toledo refinery, under which we took title to MSCG’s crude oil at certain interstate pipeline delivery locations. Payment for the crude oil under the Toledo supply agreement was due three days after it was processed by us or sold to third parties. We did not have to post letters of credit for these purchases and the Toledo supply agreement allowed us to price and pay for our crude oil as it was processed, which reduced the time we were exposed to market fluctuations. We recorded an accrued liability at each period-end for the amount we owed MSCG for the crude oil that we owned but had not processed. Subsequent to the term of the MSCG supply agreement, we have sourced all our Toledo crude oil needs independently, which has increased the volumes of crude oil we own. We have crude and feedstock supply agreements with PDVSA to supply"
1534504_10K_2016_0001534504-17-000017.json,item_7,(?i)supply\s+agreement,supply agreement,"der the Toledo supply agreement was due three days after it was processed by us or sold to third parties. We did not have to post letters of credit for these purchases and the Toledo supply agreement allowed us to price and pay for our crude oil as it was processed, which reduced the time we were exposed to market fluctuations. We recorded an accrued liability at each period-end for the amount we owed MSCG for the crude oil that we owned but had not processed. Subsequent to the term of the MSCG supply agreement, we have sourced all our Toledo crude oil needs independently, which has increased the volumes of crude oil we own. We have crude and feedstock supply agreements with PDVSA to supply 40,000 to 60,000 bpd of crude oil that can be processed at any of our East and Gulf Coast refineries. In connection with the closing of the Torrance Acquisition, we entered into a crude supply agreement with ExxonMobil for approximately 60,000 bpd of crude oil that can be processed at our Torrance refinery. Invento"
1534504_10K_2016_0001534504-17-000017.json,item_7,(?i)supply\s+agreement,supply agreement,"chases and the Toledo supply agreement allowed us to price and pay for our crude oil as it was processed, which reduced the time we were exposed to market fluctuations. We recorded an accrued liability at each period-end for the amount we owed MSCG for the crude oil that we owned but had not processed. Subsequent to the term of the MSCG supply agreement, we have sourced all our Toledo crude oil needs independently, which has increased the volumes of crude oil we own. We have crude and feedstock supply agreements with PDVSA to supply 40,000 to 60,000 bpd of crude oil that can be processed at any of our East and Gulf Coast refineries. In connection with the closing of the Torrance Acquisition, we entered into a crude supply agreement with ExxonMobil for approximately 60,000 bpd of crude oil that can be processed at our Torrance refinery. Inventory Intermediation Agreements We entered into two separate Inventory Intermediation Agreements with J. Aron, which were amended and restated on May 29, 2015, expi"
1534504_10K_2016_0001534504-17-000017.json,item_7,(?i)supply\s+agreement,supply agreement,"the amount we owed MSCG for the crude oil that we owned but had not processed. Subsequent to the term of the MSCG supply agreement, we have sourced all our Toledo crude oil needs independently, which has increased the volumes of crude oil we own. We have crude and feedstock supply agreements with PDVSA to supply 40,000 to 60,000 bpd of crude oil that can be processed at any of our East and Gulf Coast refineries. In connection with the closing of the Torrance Acquisition, we entered into a crude supply agreement with ExxonMobil for approximately 60,000 bpd of crude oil that can be processed at our Torrance refinery. Inventory Intermediation Agreements We entered into two separate Inventory Intermediation Agreements with J. Aron, which were amended and restated on May 29, 2015, expiring two years from the original expiry date of July 1, 2015, subject to certain early termination rights. In addition, the A&R Intermediation Agreements include one-year renewal clauses by mutual consent of both parties. Pur"
1534504_10K_2016_0001534504-17-000017.json,item_7,(?i)supply\s+agreement,supply agreement,"gations to repurchase certain intermediates and refined products under separate inventory intermediation agreements with J. Aron as further explained in the Summary of Significant Accounting Policies, Inventories and Accrued Expenses footnotes to our financial statements, “Item 8. Financial Statements and Supplementary Data.” Additionally, purchase obligations under ""Crude Supply and Inventory Intermediation Agreements"" include commitments to purchase crude oil from certain counterparties under supply agreements entered into to ensure adequate supplies of crude oil for our refineries. These obligations are based on aggregate minimum volume commitments at 2016 year end market prices. Payments under ""Other Supply and Capacity Agreements"" include contracts for the transportation of crude oil and supply of hydrogen, steam, or natural gas to certain of our refineries, contracts for the treatment of wastewater, and contracts for pipeline capacity. We enter into these contracts to facilitate crude oil delive"
1534504_10K_2016_0001534504-17-000017.json,item_7,(?i)supply\s+agreement,supply agreement,"s as inventories giving rise to the reserve are sold, and a new reserve is established. Such a reduction to cost of products sold could be significant if inventory values return to historical cost price levels. Additionally, further decreases in overall inventory values could result in additional charges to cost of products sold should the lower of cost or market inventory valuation reserve be increased. Our Delaware City refinery acquired a portion of its crude oil from Statoil under our crude supply agreement whereby we took title to the crude oil as it was delivered to our processing units. We had risk of loss while the Statoil inventory was in our storage tanks. We were obligated to purchase all of the crude oil held by Statoil on our behalf upon termination of the agreements. As a result of the purchase obligations, we recorded the inventory of crude oil and feedstocks in the refinery’s storage facilities. The purchase obligations contained derivatives that changed in value based on changes in co"
1534504_10K_2017_0001534504-18-000016.json,item_7,(?i)supply\s+agreement,supply agreement,"d on July 31, 2014. In connection with the Chalmette Acquisition we entered into a contract with PDVSA for the supply of 40,000 to 60,000 bpd of crude oil that can be processed at any of our East or Gulf Coast refineries. We have not sourced crude oil under this agreement since the third quarter of 2017 as PDVSA has suspended deliveries due to the parties’ inability to agree to mutually acceptable payment terms. In connection with the closing of the Torrance Acquisition, we entered into a crude supply agreement with ExxonMobil for approximately 60,000 bpd of crude oil that can be processed at our Torrance refinery. Tax Receivable Agreement In connection with our initial public offering, we entered into a Tax Receivable Agreement pursuant to which we are required to pay the members of PBF LLC, who exchange their units for PBF Energy Class A common stock or whose units we purchase, approximately 85% of the cash savings in income taxes that we realize as a result of the increase in the tax basis of our i"
1534504_10K_2017_0001534504-18-000016.json,item_7,(?i)supply\s+agreement,supply agreement,"above defined thresholds are to be approved by the senior management. Our intention is to trade only with recognized creditworthy third parties. In addition, receivable balances are monitored on an ongoing basis. We also limit the risk of bad debts by obtaining security such as guarantees or letters of credit. Other Factors We currently source our crude oil for our refineries on a global basis through a combination of market purchases and short-term purchase contracts, and through our crude oil supply agreements with Saudi Aramco, PDVSA, ExxonMobil and others. We believe purchases based on market pricing has given us flexibility in obtaining crude oil at lower prices and on a more accurate “as needed” basis. Since our Paulsboro and Delaware City refineries access their crude slates from the Delaware River via ship or barge and through our rail facilities at Delaware City, these refineries have the flexibility to purchase crude oils from the Mid-Continent and Western Canada, as well as a number of diff"
1534504_10K_2017_0001534504-18-000016.json,item_7,(?i)supply\s+agreement,Supply Agreement,"sting of $3,803.0 million in total current assets and $2,418.9 million in total current liabilities. Working capital at December 31, 2016 was $1,350.7 million, consisting of $3,407.3 million in total current assets and $2,056.5 million in total current liabilities. Working capital has slightly increased primarily as a result of positive earnings offset by capital expenditures, including turnaround costs, and dividend and distributions during the year ended December 31, 2017. Crude and Feedstock Supply Agreements Additionally, certain of our purchases of crude oil under our agreements with foreign national oil companies require that we post letters of credit and arrange for shipment. We pay for the crude when invoiced, at which time the letters of credit are lifted. We have crude and feedstock supply agreements with PDVSA to supply 40,000 bpd to 60,000 bpd of crude oil that can be processed at any of our East and Gulf Coast refineries. We have not sourced crude oil under this arrangement since the thir"
1534504_10K_2017_0001534504-18-000016.json,item_7,(?i)supply\s+agreement,supply agreement,"primarily as a result of positive earnings offset by capital expenditures, including turnaround costs, and dividend and distributions during the year ended December 31, 2017. Crude and Feedstock Supply Agreements Additionally, certain of our purchases of crude oil under our agreements with foreign national oil companies require that we post letters of credit and arrange for shipment. We pay for the crude when invoiced, at which time the letters of credit are lifted. We have crude and feedstock supply agreements with PDVSA to supply 40,000 bpd to 60,000 bpd of crude oil that can be processed at any of our East and Gulf Coast refineries. We have not sourced crude oil under this arrangement since the third quarter of 2017 as PDVSA has suspended deliveries due to the parties’ inability to agree to mutually acceptable payment terms. In connection with the closing of the Torrance Acquisition, we entered into a crude supply agreement with ExxonMobil for approximately 60,000 bpd of crude oil that can be proc"
1534504_10K_2017_0001534504-18-000016.json,item_7,(?i)supply\s+agreement,supply agreement,"t which time the letters of credit are lifted. We have crude and feedstock supply agreements with PDVSA to supply 40,000 bpd to 60,000 bpd of crude oil that can be processed at any of our East and Gulf Coast refineries. We have not sourced crude oil under this arrangement since the third quarter of 2017 as PDVSA has suspended deliveries due to the parties’ inability to agree to mutually acceptable payment terms. In connection with the closing of the Torrance Acquisition, we entered into a crude supply agreement with ExxonMobil for approximately 60,000 bpd of crude oil that can be processed at our Torrance refinery. Inventory Intermediation Agreements On May 4, 2017 and September 8, 2017, PBF Holding and its subsidiaries, DCR and PRC, entered into amendments to the A&R Intermediation Agreements with J. Aron, pursuant to which certain terms of the existing inventory intermediation agreements were amended, including, among other things, pricing and an extension of the terms. As a result of the amendments"
1534504_10K_2017_0001534504-18-000016.json,item_7,(?i)supply\s+agreement,supply agreement,"ions to repurchase certain intermediates and refined products under separate inventory intermediation agreements with J. Aron as further explained in “Note 2 - Summary of Significant Accounting Policies”, “Note 5 - Inventories” and Note 8 - Accrued Expenses” of our notes to the Consolidated Financial Statements. Additionally, purchase obligations under “Crude and Feedstock Supply and Inventory Intermediation Agreements” include commitments to purchase crude oil from certain counterparties under supply agreements entered into to ensure adequate supplies of crude oil for our refineries. These obligations are based on aggregate minimum volume commitments at 2017 year end market prices. Payments under “Other Supply and Capacity Agreements” include contracts for the transportation of crude oil and supply of hydrogen, steam, or natural gas to certain of our refineries, contracts for the treatment of wastewater, and contracts for pipeline capacity. We enter into these contracts to facilitate crude oil delive"
1534504_10K_2018_0001534504-19-000012.json,item_7,(?i)supply\s+agreement,supply agreement,"Paulsboro refinery. In connection with the Chalmette Acquisition we entered into a contract with PDVSA for the supply of 40,000 to 60,000 bpd of crude oil that can be processed at any of our East or Gulf Coast refineries. We have not sourced crude oil under this agreement since the third quarter of 2017 as PDVSA has suspended deliveries due to the parties’ inability to agree to mutually acceptable payment terms. In connection with the closing of the Torrance Acquisition, we entered into a crude supply agreement with ExxonMobil for approximately 60,000 bpd of crude oil that can be processed at our Torrance refinery. We currently purchase all of our crude and feedstock needs independently from a variety of suppliers on the spot market or through term agreements for our Delaware City and Toledo refineries. Tax Receivable Agreement In connection with PBF Energy’s initial public offering, PBF Energy entered into a Tax Receivable Agreement pursuant to which PBF Energy is required to pay the members of PBF L"
1534504_10K_2018_0001534504-19-000012.json,item_7,(?i)supply\s+agreement,supply agreement,"above defined thresholds are to be approved by the senior management. Our intention is to trade only with recognized creditworthy third parties. In addition, receivable balances are monitored on an ongoing basis. We also limit the risk of bad debts by obtaining security such as guarantees or letters of credit. Other Factors We currently source our crude oil for our refineries on a global basis through a combination of market purchases and short-term purchase contracts, and through our crude oil supply agreements. We believe purchases based on market pricing has given us flexibility in obtaining crude oil at lower prices and on a more accurate “as needed” basis. Since our Paulsboro and Delaware City refineries access their crude slates from the Delaware River via ship or barge and through our rail facilities at Delaware City, these refineries have the flexibility to purchase crude oils from the Mid-Continent and Western Canada, as well as a number of different countries. We have not sourced crude oil u"
1534504_10K_2018_0001534504-19-000012.json,item_7,(?i)supply\s+agreement,Supply Agreement,"consisting of $3,780.2 million in total current assets and $2,428.5 million in total current liabilities. Working capital has decreased during the year ended December 31, 2018 primarily as a result of capital expenditures, including turnaround costs, PBFX acquisitions and dividend and distributions, partially offset by positive earnings, proceeds from the August 2018 Equity Offering, proceeds from the PBFX Registered Direct Offering, and proceeds from the Torrance land sale. Crude and Feedstock Supply Agreements Certain of our purchases of crude oil under our agreements with foreign national oil companies require that we post letters of credit and arrange for shipment. We pay for the crude when invoiced, at which time the letters of credit are lifted. We have a contract with Saudi Aramco pursuant to which we have been purchasing up to approximately 100,000 bpd of crude oil from Saudi Aramco that is processed at our Paulsboro refinery. In connection with the Chalmette Acquisition we entered into a cont"
1534504_10K_2018_0001534504-19-000012.json,item_7,(?i)supply\s+agreement,supply agreement,"Paulsboro refinery. In connection with the Chalmette Acquisition we entered into a contract with PDVSA for the supply of 40,000 to 60,000 bpd of crude oil that can be processed at any of our East or Gulf Coast refineries. We have not sourced crude oil under this agreement since the third quarter of 2017 as PDVSA has suspended deliveries due to the parties’ inability to agree to mutually acceptable payment terms. In connection with the closing of the Torrance Acquisition, we entered into a crude supply agreement with ExxonMobil for approximately 60,000 bpd of crude oil that can be processed at our Torrance refinery. We currently purchase all of our crude and feedstock needs independently from a variety of suppliers on the spot market or through term agreements for our Delaware City and Toledo refineries. Inventory Intermediation Agreements On May 4, 2017 and September 8, 2017, PBF Holding and its subsidiaries, DCR and PRC, entered into amendments to the Inventory Intermediation Agreements with J. Aron,"
1534504_10K_2018_0001534504-19-000012.json,item_7,(?i)supply\s+agreement,supply agreement,"gations to repurchase certain intermediates and refined products under separate inventory intermediation agreements with J. Aron as further explained in “Note 2 - Summary of Significant Accounting Policies”, “Note 5 - Inventories” and “Note 8 - Accrued Expenses” of our Notes to Consolidated Financial Statements. Additionally, purchase obligations under “Crude and Feedstock Supply and Inventory Intermediation Agreements” include commitments to purchase crude oil from certain counterparties under supply agreements entered into to ensure adequate supplies of crude oil for our refineries. These obligations are based on aggregate minimum volume commitments at 2018 year end market prices. Payments under “Other Supply and Capacity Agreements” include contracts for the transportation of crude oil and supply of hydrogen, steam, or natural gas to certain of our refineries, contracts for the treatment of wastewater, and contracts for pipeline capacity. We enter into these contracts to facilitate crude oil delive"
1534504_10K_2019_0001534504-20-000030.json,item_7,(?i)supply\s+agreement,supply agreement,"with the Chalmette Acquisition we entered into a contract with PDVSA for the supply of 40,000 to 60,000 bpd of crude oil that can be processed at any of our East or Gulf Coast refineries. We have not sourced crude oil under this agreement since 2017 as PDVSA has suspended deliveries due to the parties’ inability to agree to mutually acceptable payment terms and because of U.S. government sanctions against PDVSA. In connection with the closing of the Torrance Acquisition, we entered into a crude supply agreement with ExxonMobil for approximately 60,000 bpd of crude oil that can be processed at our Torrance refinery. We currently purchase all of our crude and feedstock needs independently from a variety of suppliers on the spot market or through term agreements for our Delaware City and Toledo refineries. Tax Receivable Agreement In connection with PBF Energy’s initial public offering, PBF Energy entered into a Tax Receivable Agreement pursuant to which PBF Energy is required to pay the members of PBF L"
1534504_10K_2019_0001534504-20-000030.json,item_7,(?i)supply\s+agreement,supply agreement,"above defined thresholds are to be approved by the senior management. Our intention is to trade only with recognized creditworthy third parties. In addition, receivable balances are monitored on an ongoing basis. We also limit the risk of bad debts by obtaining security such as guarantees or letters of credit. Other Factors We currently source our crude oil for our refineries on a global basis through a combination of market purchases and short-term purchase contracts, and through our crude oil supply agreements. We believe purchases based on market pricing has given us flexibility in obtaining crude oil at lower prices and on a more accurate “as needed” basis. Since our Paulsboro and Delaware City refineries access their crude slates from the Delaware River via ship or barge and through our rail facilities at Delaware City, these refineries have the flexibility to purchase crude oils from the Mid-Continent and Western Canada, as well as a number of different countries. We have not sourced crude oil u"
1534504_10K_2019_0001534504-20-000030.json,item_7,(?i)supply\s+agreement,Supply Agreement,"nd $2,539.8 million in total current liabilities. PBF LLC’s working capital at December 31, 2018 was $1,081.5 million, consisting of $3,235.1 million in total current assets and $2,153.6 million in total current liabilities. Working capital has increased during the year ended December 31, 2019 primarily as a result of earnings and the change in our LCM inventory adjustment, partially offset by capital expenditures, including turnaround costs, and dividends and distributions. Crude and Feedstock Supply Agreements Certain of our purchases of crude oil under our agreements with foreign national oil companies require that we post letters of credit and arrange for shipment. We pay for the crude when invoiced, at which time the letters of credit are lifted. We have a contract with Saudi Aramco pursuant to which we have been purchasing up to approximately 100,000 bpd of crude oil from Saudi Aramco that is processed at our Paulsboro refinery. In connection with the Chalmette Acquisition we entered into a cont"
1534504_10K_2019_0001534504-20-000030.json,item_7,(?i)supply\s+agreement,supply agreement,"f Coast refineries. We have not sourced crude oil under this agreement since 2017 when PDVSA suspended deliveries due to the parties’ inability to agree to mutually acceptable payment terms and because of U.S. government sanctions against PDVSA. Notwithstanding the suspension, the recent U.S. government sanctions imposed against PDVSA and Venezuela would prevent us from purchasing crude oil under this agreement. In connection with the closing of the Torrance Acquisition, we entered into a crude supply agreement with ExxonMobil for approximately 60,000 bpd of crude oil that can be processed at our Torrance refinery. We currently purchase all of our crude and feedstock needs independently from a variety of suppliers on the spot market or through term agreements for our Delaware City and Toledo refineries. We have entered into various five-year crude supply agreements with Shell Oil Products for approximately 150,000 bpd, in the aggregate, to support our West Coast and Mid-Continent refinery operations."
1534504_10K_2019_0001534504-20-000030.json,item_7,(?i)supply\s+agreement,supply agreement,"vent us from purchasing crude oil under this agreement. In connection with the closing of the Torrance Acquisition, we entered into a crude supply agreement with ExxonMobil for approximately 60,000 bpd of crude oil that can be processed at our Torrance refinery. We currently purchase all of our crude and feedstock needs independently from a variety of suppliers on the spot market or through term agreements for our Delaware City and Toledo refineries. We have entered into various five-year crude supply agreements with Shell Oil Products for approximately 150,000 bpd, in the aggregate, to support our West Coast and Mid-Continent refinery operations. In addition, we have entered into certain offtake agreements for our West Coast system with the same counterparty for clean products with varying terms up to 15 years. Inventory Intermediation Agreements We entered into Inventory Intermediation Agreements with J. Aron, to support the operations of the East Coast Refineries. The Inventory Intermediation Agree"
1534504_10K_2019_0001534504-20-000030.json,item_7,(?i)supply\s+agreement,supply agreement,"se obligations We have obligations to repurchase the J. Aron Products under the Inventory Intermediation Agreements with J. Aron as further explained in “Note 2 - Summary of Significant Accounting Policies”, “Note 5 - Inventories” and “Note 8 - Accrued Expenses” of our Notes to Consolidated Financial Statements. Additionally, purchase obligations under “Crude and Feedstock Supply and Inventory Intermediation Agreements” include commitments to purchase crude oil from certain counterparties under supply agreements entered into to ensure adequate supplies of crude oil for our refineries. These obligations are based on aggregate minimum volume commitments at 2019 year end market prices. Payments under “Other Supply and Capacity Agreements” include contracts for the transportation of crude oil and supply of hydrogen, steam, or natural gas to certain of our refineries, contracts for the treatment of wastewater, and contracts for pipeline capacity. We enter into these contracts to facilitate crude oil delive"
1534504_10K_2019_0001534504-20-000030.json,item_7,(?i)supply\s+agreement,supply agreement,"ensure an adequate supply of energy or essential services to support our refinery operations. Substantially all of these obligations are based on fixed prices. Certain agreements include fixed or minimum volume requirements, while others are based on our actual usage. The amounts included in this table are based on fixed or minimum quantities to be purchased and the fixed or estimated costs based on market conditions as of December 31, 2019. The amounts included in this table exclude our crude supply agreement with PDVSA. We have not sourced crude oil under this agreement since the third quarter of 2017 as PDVSA has suspended deliveries due to the parties inability to agree to mutually acceptable payment terms and because of U.S. government sanctions against PDVSA. (d) Environmental obligations In connection with certain of our refinery and logistics acquisitions, we have assumed certain environmental remediation obligations to address matters that were outstanding at the time of such acquisitions. I"
